DOI,Year,Materials Name,Electrolyte,E-type,Voltage (V),Specific surface area (m2/g),IDIG,N-doped (at%),O-doped (at%),Current density (A/g),Capacitance (F/g)
10.1016/j.jcis.2022.10.106,2023,O-PCN-30,6M KOH,3,1,865,0.87,0,9.2,20,255.8
10.1016/j.jcis.2022.10.106,2023,O-PCN-0,6M KOH,3,1,1386,1.07,0,8.4,2,166
10.1016/j.jcis.2022.10.106,2023,O-PCN-5,6M KOH,3,1,568,1.04,0,9.3,2,222
10.1016/j.jcis.2022.10.106,2023,O-PCN-10,6M KOH,3,1,713,1.02,0,11.2,2,302
10.1016/j.jcis.2022.10.106,2023,O-PCN-20,6M KOH,3,1,930,0.93,0,11.4,2,346
10.1016/j.jcis.2022.10.106,2023,O-PCN-30,6M KOH,3,1,865,0.87,0,9.2,2,292
10.1016/j.jcis.2022.10.106,2023,O-PCN-0,6M KOH,3,1,1386,1.07,0,8.4,5,153.6
10.1016/j.jcis.2022.10.106,2023,O-PCN-5,6M KOH,3,1,568,1.04,0,9.3,5,208
10.1016/j.jcis.2022.10.106,2023,O-PCN-10,6M KOH,3,1,713,1.02,0,11.2,5,282
10.1016/j.jcis.2022.10.106,2023,O-PCN-20,6M KOH,3,1,930,0.93,0,11.4,5,328
10.1016/j.jcis.2022.10.106,2023,O-PCN-30,6M KOH,3,1,865,0.87,0,9.2,5,274.5
10.1016/j.jcis.2022.10.106,2023,O-PCN-0,6M KOH,3,1,1386,1.07,0,8.4,7,149
10.1016/j.jcis.2022.10.106,2023,O-PCN-5,6M KOH,3,1,568,1.04,0,9.3,7,202
10.1016/j.jcis.2022.10.106,2023,O-PCN-10,6M KOH,3,1,713,1.02,0,11.2,7,274.5
10.1016/j.jcis.2022.10.106,2023,O-PCN-20,6M KOH,3,1,930,0.93,0,11.4,7,320
10.1016/j.jcis.2022.10.106,2023,O-PCN-30,6M KOH,3,1,865,0.87,0,9.2,7,269
10.1016/j.jcis.2022.10.106,2023,O-PCN-0,6M KOH,3,1,1386,1.07,0,8.4,10,146
10.1016/j.jcis.2022.10.106,2023,O-PCN-5,6M KOH,3,1,568,1.04,0,9.3,10,196
10.1016/j.jcis.2022.10.106,2023,O-PCN-10,6M KOH,3,1,713,1.02,0,11.2,10,269
10.1016/j.jcis.2022.10.106,2023,O-PCN-20,6M KOH,3,1,930,0.93,0,11.4,10,315
10.1016/j.jcis.2022.10.106,2023,O-PCN-30,6M KOH,3,1,865,0.87,0,9.2,10,264
10.1016/j.diamond.2022.109586,2023,CS,6M KOH,3,1,6.8,1.027,8.01,0,0.5,96.85
10.1016/j.diamond.2022.109586,2023,ACS,6M KOH,3,1,158.1,0.714,6.91,0,0.5,167.55
10.1016/j.diamond.2022.109586,2023,NCS,6M KOH,3,1,636.1,1.102,9.83,0,0.5,253
10.1016/j.diamond.2022.109586,2023,CS,6M KOH,3,1,6.8,1.027,8.01,0,1,79.6
10.1016/j.diamond.2022.109586,2023,ACS,6M KOH,3,1,158.1,0.714,6.91,0,1,150.8
10.1016/j.diamond.2022.109586,2023,NCS,6M KOH,3,1,636.1,1.102,9.83,0,1,222.5
10.1016/j.diamond.2022.109586,2023,CS,6M KOH,3,1,6.8,1.027,8.01,0,2,64.6
10.1016/j.diamond.2022.109586,2023,ACS,6M KOH,3,1,158.1,0.714,6.91,0,2,134.5
10.1016/j.diamond.2022.109586,2023,NCS,6M KOH,3,1,636.1,1.102,9.83,0,2,182.4
10.1016/j.diamond.2022.109586,2023,CS,6M KOH,3,1,6.8,1.027,8.01,0,5,37.3
10.1016/j.diamond.2022.109586,2023,ACS,6M KOH,3,1,158.1,0.714,6.91,0,5,84.5
10.1016/j.diamond.2022.109586,2023,NCS,6M KOH,3,1,636.1,1.102,9.83,0,5,99.6
10.1016/j.diamond.2022.109586,2023,CS,6M KOH,3,1,6.8,1.027,8.01,0,10,18.4
10.1016/j.diamond.2022.109586,2023,ACS,6M KOH,3,1,158.1,0.714,6.91,0,10,47.4
10.1016/j.diamond.2022.109586,2023,NCS,6M KOH,3,1,636.1,1.102,9.83,0,10,66.2
10.1016/j.carbon.2022.09.022,2023,CNF,6M KOH,3,1,160,2.23,8.6,3.4,1,128.5
10.1016/j.carbon.2022.09.022,2023,RCNF-0.1,6M KOH,3,1,34,2.18,8.6,4.8,5,150
10.1016/j.carbon.2022.09.022,2023,RCNF-0.3,6M KOH,3,1,192,1.96,4.8,12.6,5,169.8
10.1016/j.carbon.2022.09.022,2023,RCNF-0.4,6M KOH,3,1,70,1.92,7.2,19.3,5,158
10.1016/j.carbon.2022.09.022,2023,CNF,6M KOH,3,1,160,2.23,8.6,3.4,10,70.4
10.1016/j.carbon.2022.09.022,2023,RCNF-0.1,6M KOH,3,1,34,2.18,8.6,4.8,10,137
10.1016/j.carbon.2022.09.022,2023,RCNF-0.2,6M KOH,3,1,218,1.98,10.7,5.5,10,149
10.1016/j.carbon.2022.09.022,2023,RCNF-0.3,6M KOH,3,1,192,1.96,4.8,12.6,10,159
10.1016/j.carbon.2022.09.022,2023,RCNF-0.4,6M KOH,3,1,70,1.92,7.2,19.3,10,145
10.1016/j.carbon.2022.09.022,2023,CNF,6M KOH,3,1,160,2.23,8.6,3.4,20,51.4
10.1016/j.carbon.2022.09.022,2023,RCNF-0.1,6M KOH,3,1,34,2.18,8.6,4.8,20,122
10.1016/j.carbon.2022.09.022,2023,RCNF-0.2,6M KOH,3,1,218,1.98,10.7,5.5,20,136
10.1016/j.carbon.2022.09.022,2023,RCNF-0.3,6M KOH,3,1,192,1.96,4.8,12.6,20,147.1
10.1016/j.carbon.2022.09.022,2023,RCNF-0.4,6M KOH,3,1,70,1.92,7.2,19.3,20,129
10.1016/j.carbon.2022.09.022,2023,CNF,6M KOH,3,1,160,2.23,8.6,3.4,50,24.3
10.1016/j.carbon.2022.09.022,2023,RCNF-0.1,6M KOH,3,1,34,2.18,8.6,4.8,50,90
10.1016/j.carbon.2022.09.022,2023,RCNF-0.2,6M KOH,3,1,218,1.98,10.7,5.5,50,100
10.1016/j.carbon.2022.09.022,2023,RCNF-0.3,6M KOH,3,1,192,1.96,4.8,12.6,50,114
10.1016/j.carbon.2022.09.022,2023,RCNF-0.4,6M KOH,3,1,70,1.92,7.2,19.3,50,90
10.1016/j.carbon.2022.09.022,2023,RCNF-0.1,6M KOH,3,1,34,2.18,8.6,4.8,100,57
10.1016/j.carbon.2022.09.022,2023,RCNF-0.2,6M KOH,3,1,218,1.98,10.7,5.5,100,61
10.1016/j.carbon.2022.09.022,2023,RCNF-0.3,6M KOH,3,1,192,1.96,4.8,12.6,100,70
10.1016/j.carbon.2022.09.022,2023,RCNF-0.4,6M KOH,3,1,70,1.92,7.2,19.3,100,53
10.1016/j.electacta.2022.141778,2023,APC-800-8,hybrid electrolyte,2,2.4,3526,0.94,0,7.3,0.1,51.3
10.1016/j.electacta.2022.141778,2023,APC-900-8,hybrid electrolyte,2,2.4,4100.9,0.94,0,5.4,0.1,34.9
10.1016/j.electacta.2022.141778,2023,APC-800-8,organic electrolyte,2,2.7,3526,0.94,0,7.3,0.1,41.3
10.1016/j.electacta.2022.141778,2023,APC-900-8,organic electrolyte,2,2.7,4100.9,0.94,0,5.4,0.1,29.5
10.1016/j.electacta.2022.141778,2023,APC-800-8,hybrid electrolyte,2,2.4,3526,0.94,0,7.3,1,45.6
10.1016/j.electacta.2022.141778,2023,APC-900-8,hybrid electrolyte,2,2.4,4100.9,0.94,0,5.4,0.9,33.9
10.1016/j.electacta.2022.141778,2023,APC-800-8,organic electrolyte,2,2.7,3526,0.94,0,7.3,1,32.4
10.1016/j.electacta.2022.141778,2023,APC-900-8,organic electrolyte,2,2.7,4100.9,0.94,0,5.4,2.7,25.8
10.1016/j.electacta.2022.141778,2023,APC-800-8,hybrid electrolyte,2,2.4,3526,0.94,0,7.3,2,41.4
10.1016/j.electacta.2022.141778,2023,APC-900-8,hybrid electrolyte,2,2.4,4100.9,0.94,0,5.4,2.5,32.4
10.1016/j.electacta.2022.141778,2023,APC-800-8,organic electrolyte,2,2.7,3526,0.94,0,7.3,2.4,20.3
10.1016/j.electacta.2022.141778,2023,APC-900-8,organic electrolyte,2,2.7,4100.9,0.94,0,5.4,4.7,23.7
10.1016/j.electacta.2022.141778,2023,APC-800-8,hybrid electrolyte,2,2.4,3526,0.94,0,7.3,4.5,34.1
10.1016/j.electacta.2022.141778,2023,APC-900-8,hybrid electrolyte,2,2.4,4100.9,0.94,0,5.4,3.4,31.8
10.1016/j.electacta.2022.141778,2023,APC-800-8,organic electrolyte,2,2.7,3526,0.94,0,7.3,4.8,8.9
10.1016/j.electacta.2022.141778,2023,APC-900-8,organic electrolyte,2,2.7,4100.9,0.94,0,5.4,6.7,22.6
10.1016/j.electacta.2022.141778,2023,APC-800-8,hybrid electrolyte,2,2.4,3526,0.94,0,7.3,6,30.3
10.1016/j.electacta.2022.141778,2023,APC-900-8,hybrid electrolyte,2,2.4,4100.9,0.94,0,5.4,6,30.8
10.1016/j.electacta.2022.141778,2023,APC-800-8,organic electrolyte,2,2.7,3526,0.94,0,7.3,7.2,4.7
10.1016/j.electacta.2022.141778,2023,APC-900-8,organic electrolyte,2,2.7,4100.9,0.94,0,5.4,10,18.1
10.1016/j.electacta.2022.141778,2023,APC-800-8,hybrid electrolyte,2,2.4,3526,0.94,0,7.3,9,22.1
10.1016/j.electacta.2022.141778,2023,APC-900-8,hybrid electrolyte,2,2.4,4100.9,0.94,0,5.4,12.5,29.1
10.1016/j.electacta.2022.141778,2023,APC-800-8,organic electrolyte,2,2.7,3526,0.94,0,7.3,9.6,2.7
10.1016/j.electacta.2022.141778,2023,APC-900-8,organic electrolyte,2,2.7,4100.9,0.94,0,5.4,13.6,16.7
10.1016/j.est.2022.106219,2023,BAC-10,6M KOH,3,1,1664.19,0.92,1.08,11.24,1,442
10.1016/j.est.2022.106219,2023,CAC,6M KOH,3,1,1853.53,0.89,0.28,14,1,396
10.1016/j.est.2022.106219,2023,BAC-10,6M KOH,3,1,1664.19,0.92,1.08,11.24,20,339.2
10.1016/j.est.2022.106219,2023,CAC,6M KOH,3,1,1853.53,0.89,0.28,14,20,276.4
10.1016/j.est.2022.106219,2023,BAC-10,6M KOH,3,1,1664.19,0.92,1.08,11.24,2,409
10.1016/j.est.2022.106219,2023,CAC,6M KOH,3,1,1853.53,0.89,0.28,14,2,341
10.1016/j.est.2022.106219,2023,BAC-10,6M KOH,3,1,1664.19,0.92,1.08,11.24,5,369
10.1016/j.est.2022.106219,2023,CAC,6M KOH,3,1,1853.53,0.89,0.28,14,5,300
10.1016/j.est.2022.106219,2023,BAC-10,6M KOH,3,1,1664.19,0.92,1.08,11.24,10,346
10.1016/j.est.2022.106219,2023,CAC,6M KOH,3,1,1853.53,0.89,0.28,14,10,282
10.1016/j.fuel.2022.125658,2023,SPLRL,6M KOH,3,1,3586,0.94,2.81,13.07,0.5,373
10.1016/j.fuel.2022.125658,2023,SPLRL,6M KOH,3,1,3586,0.94,2.81,13.07,20,300
10.1016/j.fuel.2022.125658,2023,SPLRL,6M KOH,3,1,3586,0.94,2.81,13.07,1,354
10.1016/j.fuel.2022.125658,2023,SPLRL,6M KOH,3,1,3586,0.94,2.81,13.07,2,339
10.1016/j.fuel.2022.125658,2023,SPLRL,6M KOH,3,1,3586,0.94,2.81,13.07,5,325
10.1016/j.fuel.2022.125658,2023,SPLRL,6M KOH,3,1,3586,0.94,2.81,13.07,10,311
10.1115/1.4054328,2023,CPVDC-1,6M KOH,3,1,1056,1.12,7.7,9.8,0.5,261
10.1115/1.4054328,2023,CPVDC-2,6M KOH,3,1,1838,1.13,4.2,10.5,0.5,319
10.1115/1.4054328,2023,CPVDC-3,6M KOH,3,1,3120,1.14,1.5,13.6,0.5,402
10.1115/1.4054328,2023,CPVDC-4,6M KOH,3,1,1941,1.18,1.3,14.1,0.5,340
10.1115/1.4054328,2023,CPVDC-1,6M KOH,3,1,1056,1.12,7.7,9.8,1,248
10.1115/1.4054328,2023,CPVDC-2,6M KOH,3,1,1838,1.13,4.2,10.5,1,309
10.1115/1.4054328,2023,CPVDC-3,6M KOH,3,1,3120,1.14,1.5,13.6,1,389
10.1115/1.4054328,2023,CPVDC-4,6M KOH,3,1,1941,1.18,1.3,14.1,1,322
10.1115/1.4054328,2023,CPVDC-1,6M KOH,3,1,1056,1.12,7.7,9.8,2,238
10.1115/1.4054328,2023,CPVDC-2,6M KOH,3,1,1838,1.13,4.2,10.5,2,295
10.1115/1.4054328,2023,CPVDC-3,6M KOH,3,1,3120,1.14,1.5,13.6,2,330
10.1115/1.4054328,2023,CPVDC-4,6M KOH,3,1,1941,1.18,1.3,14.1,2,282
10.1115/1.4054328,2023,CPVDC-1,6M KOH,3,1,1056,1.12,7.7,9.8,5,230
10.1115/1.4054328,2023,CPVDC-2,6M KOH,3,1,1838,1.13,4.2,10.5,5,279
10.1115/1.4054328,2023,CPVDC-3,6M KOH,3,1,3120,1.14,1.5,13.6,5,286
10.1115/1.4054328,2023,CPVDC-4,6M KOH,3,1,1941,1.18,1.3,14.1,5,241
10.1115/1.4054328,2023,CPVDC-1,6M KOH,3,1,1056,1.12,7.7,9.8,10,212
10.1115/1.4054328,2023,CPVDC-2,6M KOH,3,1,1838,1.13,4.2,10.5,10,260
10.1115/1.4054328,2023,CPVDC-3,6M KOH,3,1,3120,1.14,1.5,13.6,10,260
10.1115/1.4054328,2023,CPVDC-4,6M KOH,3,1,1941,1.18,1.3,14.1,10,181
10.1115/1.4054328,2023,CPVDC-1,6M KOH,3,1,1056,1.12,7.7,9.8,20,201
10.1115/1.4054328,2023,CPVDC-2,6M KOH,3,1,1838,1.13,4.2,10.5,20,242
10.1115/1.4054328,2023,CPVDC-3,6M KOH,3,1,3120,1.14,1.5,13.6,20,220
10.1115/1.4054328,2023,CPVDC-4,6M KOH,3,1,1941,1.18,1.3,14.1,20,130
10.1115/1.4054328,2023,CPVDC-3,6M KOH,2,1,3120,1.14,1.5,13.6,1,320
10.1115/1.4054328,2023,CPVDC-3,6M KOH,2,1,3120,1.14,1.5,13.6,2,227
10.1115/1.4054328,2023,CPVDC-3,6M KOH,2,1,3120,1.14,1.5,13.6,5,240
10.1115/1.4054328,2023,CPVDC-3,6M KOH,2,1,3120,1.14,1.5,13.6,10,235
10.1115/1.4054328,2023,CPVDC-3,6M KOH,2,1,3120,1.14,1.5,13.6,20,220
10.1115/1.4054328,2023,CPVDC-3,1M Na2SO4,2,1.6,3120,1.14,1.5,13.6,0.5,225
10.1115/1.4054328,2023,CPVDC-3,1M Na2SO4,2,1.6,3120,1.14,1.5,13.6,1,198
10.1115/1.4054328,2023,CPVDC-3,1M Na2SO4,2,1.6,3120,1.14,1.5,13.6,2,179
10.1115/1.4054328,2023,CPVDC-3,1M Na2SO4,2,1.6,3120,1.14,1.5,13.6,5,154
10.1115/1.4054328,2023,CPVDC-3,1M Na2SO4,2,1.6,3120,1.14,1.5,13.6,10,129
10.1021/acsomega.2c07143,2023,CNTs,1M Na2SO4,2,2,478,0.046,0,13.69,0.5,55
10.1021/acsomega.2c07143,2023,CNTs,1M NaHSO4,2,1.5,478,0.046,0,13.69,0.5,40
10.1021/acsomega.2c07143,2023,CNTs,1M NaOH,2,1,478,0.046,0,13.69,0.5,27
10.1021/acsomega.2c07143,2023,CNTs,1M Li2SO4,2,2,478,0.046,0,13.69,0.5,122
10.1021/acsomega.2c07143,2023,CNTs,1M Na2SO4,2,2,478,0.046,0,13.69,1,54
10.1021/acsomega.2c07143,2023,CNTs,1M NaHSO4,2,1.5,478,0.046,0,13.69,1,40
10.1021/acsomega.2c07143,2023,CNTs,1M NaOH,2,1,478,0.046,0,13.69,1,26
10.1021/acsomega.2c07143,2023,CNTs,1M Li2SO4,2,2,478,0.046,0,13.69,1,118
10.1021/acsomega.2c07143,2023,CNTs,1M Na2SO4,2,2,478,0.046,0,13.69,1.5,53
10.1021/acsomega.2c07143,2023,CNTs,1M NaHSO4,2,1.5,478,0.046,0,13.69,1.5,38
10.1021/acsomega.2c07143,2023,CNTs,1M NaOH,2,1,478,0.046,0,13.69,1.5,26
10.1021/acsomega.2c07143,2023,CNTs,1M Li2SO4,2,2,478,0.046,0,13.69,1.5,116
10.1021/acsomega.2c07143,2023,CNTs,1M Na2SO4,2,2,478,0.046,0,13.69,2.5,50
10.1021/acsomega.2c07143,2023,CNTs,1M NaHSO4,2,1.5,478,0.046,0,13.69,2.5,36
10.1021/acsomega.2c07143,2023,CNTs,1M NaOH,2,1,478,0.046,0,13.69,2.5,25
10.1021/acsomega.2c07143,2023,CNTs,1M Li2SO4,2,2,478,0.046,0,13.69,2.5,108
10.3390/ijerph20021355,2023,NHC1,6M KOH,3,1,15.13,1.286,3.55,14.69,1,65.2
10.3390/ijerph20021355,2023,NHC2,6M KOH,3,1,14.38,1.32,3.63,14.18,1,82.8
10.3390/ijerph20021355,2023,NHC3,6M KOH,3,1,16.53,1.279,3.78,14.16,1,63.2
10.3390/ijerph20021355,2023,NAHC1,6M KOH,3,1,1175.46,1.472,2.93,5.39,1,210.5
10.3390/ijerph20021355,2023,NAHC1,6M KOH,3,1,1175.46,1.472,2.93,5.39,10,151
10.1016/j.jcis.2022.10.106,2023,PC-K1,1M H2SO4,3,1,988,0.98,0,4.61,0.5,201
10.1016/j.jcis.2022.10.106,2023,PC-K4,1M H2SO4,3,1,1210,1,0,4.38,0.5,247
10.1016/j.jcis.2022.10.106,2023,PC-K1,6M KOH,3,1,988,0.98,0,4.61,0.5,239
10.1016/j.jcis.2022.10.106,2023,PC-K4,6M KOH,3,1,1210,1,0,4.38,0.5,294
10.1016/j.jcis.2022.10.106,2023,PC-K1,1M H2SO4,3,1,988,0.98,0,4.61,1,183
10.1016/j.jcis.2022.10.106,2023,PC-K4,1M H2SO4,3,1,1210,1,0,4.38,1,221
10.1016/j.jcis.2022.10.106,2023,PC-K1,6M KOH,3,1,988,0.98,0,4.61,1,188
10.1016/j.jcis.2022.10.106,2023,PC-K4,6M KOH,3,1,1210,1,0,4.38,1,239
10.1016/j.jcis.2022.10.106,2023,PC-K1,1M H2SO4,3,1,988,0.98,0,4.61,2,170
10.1016/j.jcis.2022.10.106,2023,PC-K4,1M H2SO4,3,1,1210,1,0,4.38,2,204
10.1016/j.jcis.2022.10.106,2023,PC-K1,6M KOH,3,1,988,0.98,0,4.61,2,170
10.1016/j.jcis.2022.10.106,2023,PC-K4,6M KOH,3,1,1210,1,0,4.38,2,219
10.1016/j.jcis.2022.10.106,2023,PC-K1,1M H2SO4,3,1,988,0.98,0,4.61,5,153
10.1016/j.jcis.2022.10.106,2023,PC-K4,1M H2SO4,3,1,1210,1,0,4.38,5,184
10.1016/j.jcis.2022.10.106,2023,PC-K1,6M KOH,3,1,988,0.98,0,4.61,5,154
10.1016/j.jcis.2022.10.106,2023,PC-K4,6M KOH,3,1,1210,1,0,4.38,5,199
10.1016/j.jcis.2022.10.106,2023,PC-K1,1M H2SO4,3,1,988,0.98,0,4.61,10,140
10.1016/j.jcis.2022.10.106,2023,PC-K4,1M H2SO4,3,1,1210,1,0,4.38,10,109
10.1016/j.jcis.2022.10.106,2023,PC-K1,6M KOH,3,1,988,0.98,0,4.61,10,142
10.1016/j.jcis.2022.10.106,2023,PC-K4,6M KOH,3,1,1210,1,0,4.38,10,183
10.1016/j.jcis.2022.10.106,2023,PC-K1,1M H2SO4,3,1,988,0.98,0,4.61,15,131
10.1016/j.jcis.2022.10.106,2023,PC-K4,1M H2SO4,3,1,1210,1,0,4.38,15,101
10.1016/j.jcis.2022.10.106,2023,PC-K1,6M KOH,3,1,988,0.98,0,4.61,15,134
10.1016/j.jcis.2022.10.106,2023,PC-K4,6M KOH,3,1,1210,1,0,4.38,15,176
10.1016/j.jcis.2022.10.106,2023,PC-K1,1M H2SO4,3,1,988,0.98,0,4.61,20,124
10.1016/j.jcis.2022.10.106,2023,PC-K4,1M H2SO4,3,1,1210,1,0,4.38,20,95
10.1016/j.jcis.2022.10.106,2023,PC-K1,6M KOH,3,1,988,0.98,0,4.61,20,130
10.1016/j.jcis.2022.10.106,2023,PC-K4,6M KOH,3,1,1210,1,0,4.38,20,169
10.1016/j.jcis.2022.10.106,2023,PC-K4,1M H2SO4,2,1.2,1210,1,0,4.38,1,50
10.1016/j.jcis.2022.10.106,2023,PC-K4,6M KOH,2,1.2,1210,1,0,4.38,1,47
